fecha,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,humedad_relativa_pct,radiacion_solar_mj,viento_ms,riesgo_helada,anio,mes
2015-10-16,Huangascar,19.03,6.64,11.4,0.04,58.93,15.46,2.18,0,2015,10
2015-10-17,Huangascar,20.17,6.72,11.71,0.07,57.02,11.89,2.26,0,2015,10
2015-10-18,Huangascar,19.75,5.3,11.22,0.01,55.59,11.19,2.09,0,2015,10
2015-10-19,Huangascar,18.98,5.12,10.76,0.0,56.31,18.21,2.72,0,2015,10
2015-10-20,Huangascar,19.61,4.41,11.15,0.0,53.65,23.14,3.05,0,2015,10
2015-10-21,Huangascar,19.26,6.81,11.76,0.07,56.34,23.76,2.17,0,2015,10
2015-10-22,Huangascar,18.74,7.39,11.76,1.02,57.85,19.49,1.86,0,2015,10
2015-10-23,Huangascar,19.77,5.55,11.56,0.31,58.08,16.72,1.6,0,2015,10
2015-10-24,Huangascar,18.76,6.8,11.35,0.01,59.8,22.27,1.87,0,2015,10
2015-10-25,Huangascar,16.46,6.94,10.59,0.64,59.69,13.75,2.35,0,2015,10
2015-10-26,Huangascar,17.8,6.76,10.68,1.19,60.46,18.41,2.08,0,2015,10
2015-10-27,Huangascar,17.98,6.34,10.72,0.18,57.08,18.42,2.19,0,2015,10
2015-10-28,Huangascar,16.46,6.17,10.18,0.04,61.51,16.79,2.22,0,2015,10
2015-10-29,Huangascar,18.27,5.01,10.44,0.36,50.56,22.75,2.44,0,2015,10
2015-10-30,Huangascar,18.91,4.64,10.51,0.12,45.78,25.83,2.85,0,2015,10
2015-10-31,Huangascar,18.81,4.76,10.35,0.0,31.36,24.17,2.49,0,2015,10
2015-11-01,Huangascar,17.87,2.14,8.74,0.0,27.95,29.54,2.69,0,2015,11
2015-11-02,Huangascar,17.62,1.35,7.66,0.0,31.16,28.11,2.92,1,2015,11
2015-11-03,Huangascar,18.05,1.77,8.62,0.0,32.71,26.84,2.64,1,2015,11
2015-11-04,Huangascar,15.75,4.04,8.88,0.0,37.36,29.77,2.18,0,2015,11
2015-11-05,Huangascar,15.17,3.54,8.72,0.0,50.4,26.36,2.11,0,2015,11
2015-11-06,Huangascar,15.23,5.61,8.97,0.0,64.92,19.99,2.34,0,2015,11
2015-11-07,Huangascar,15.78,5.67,10.17,3.6,56.45,23.73,2.01,0,2015,11
2015-11-08,Huangascar,17.43,5.7,10.4,3.32,59.74,20.84,2.03,0,2015,11
2015-11-09,Huangascar,17.01,5.91,10.6,0.35,63.03,16.81,1.95,0,2015,11
2015-11-10,Huangascar,18.71,6.68,11.29,0.0,59.18,20.94,2.25,0,2015,11
2015-11-11,Huangascar,18.63,6.16,11.24,0.0,58.44,20.92,2.1,0,2015,11
2015-11-12,Huangascar,18.15,6.01,10.57,14.07,63.58,14.17,2.01,0,2015,11
2015-11-13,Huangascar,19.19,6.33,11.17,0.51,63.78,15.2,1.93,0,2015,11
2015-11-14,Huangascar,16.82,6.59,10.38,0.62,63.91,19.44,2.15,0,2015,11
2015-11-15,Huangascar,17.96,6.02,10.83,0.74,61.28,23.06,2.4,0,2015,11
2015-11-16,Huangascar,17.48,4.77,10.35,6.7,54.99,21.96,2.38,0,2015,11
2015-11-17,Huangascar,16.72,1.57,9.46,0.6,45.56,26.25,2.23,1,2015,11
2015-11-18,Huangascar,16.84,4.63,10.25,0.0,57.3,29.19,1.66,0,2015,11
2015-11-19,Huangascar,19.8,3.67,11.31,0.0,52.07,30.69,2.25,0,2015,11
2015-11-20,Huangascar,19.07,7.24,11.97,0.1,60.91,27.51,1.75,0,2015,11
2015-11-21,Huangascar,17.85,6.76,11.58,0.01,62.49,19.95,1.91,0,2015,11
2015-11-22,Huangascar,18.59,8.35,12.11,0.24,61.41,14.33,1.75,0,2015,11
2015-11-23,Huangascar,20.54,7.13,12.64,0.03,56.41,25.47,2.18,0,2015,11
2015-11-24,Huangascar,21.02,5.11,12.37,0.0,53.27,25.84,1.98,0,2015,11
2015-11-25,Huangascar,18.81,6.42,11.92,0.0,55.64,20.82,1.44,0,2015,11
2015-11-26,Huangascar,20.16,4.73,12.21,0.0,53.71,25.98,1.99,0,2015,11
2015-11-27,Huangascar,20.76,6.01,12.63,0.26,57.19,19.68,2.65,0,2015,11
2015-11-28,Huangascar,19.17,6.21,12.23,0.04,56.73,24.76,2.11,0,2015,11
2015-11-29,Huangascar,20.87,5.73,11.57,0.0,52.81,22.61,2.52,0,2015,11
2015-11-30,Huangascar,15.72,6.28,9.74,1.77,62.36,24.26,2.13,0,2015,11
2015-12-01,Huangascar,18.95,5.76,11.31,2.27,60.16,17.3,2.37,0,2015,12
2015-12-02,Huangascar,16.7,7.22,11.24,0.36,57.55,17.84,1.48,0,2015,12
2015-12-03,Huangascar,18.58,7.43,11.54,1.45,56.33,17.43,2.0,0,2015,12
2015-12-04,Huangascar,14.99,6.34,10.14,0.16,56.22,20.22,1.93,0,2015,12
2015-12-05,Huangascar,19.37,4.85,11.1,0.02,41.68,27.91,2.7,0,2015,12
2015-12-06,Huangascar,19.63,3.9,11.1,0.0,39.08,30.19,2.46,0,2015,12
2015-12-07,Huangascar,16.12,6.35,10.33,3.36,50.45,24.27,1.94,0,2015,12
2015-12-08,Huangascar,17.08,5.9,10.1,5.54,61.34,20.04,2.79,0,2015,12
2015-12-09,Huangascar,17.29,5.68,10.36,2.24,60.45,19.29,2.0,0,2015,12
2015-12-10,Huangascar,18.3,6.55,10.96,1.14,58.01,16.42,2.3,0,2015,12
2015-12-11,Huangascar,20.42,6.01,12.38,1.4,54.02,23.21,2.51,0,2015,12
2015-12-12,Huangascar,19.78,8.12,12.52,0.18,56.59,23.9,2.07,0,2015,12
2015-12-13,Huangascar,20.32,6.75,12.62,0.0,47.13,25.56,2.76,0,2015,12
2015-12-14,Huangascar,19.35,6.07,12.06,0.0,55.01,27.61,1.7,0,2015,12
2015-12-15,Huangascar,20.1,6.23,12.12,0.0,56.41,24.39,1.89,0,2015,12
2015-12-16,Huangascar,18.51,7.27,11.73,0.0,59.0,18.61,2.26,0,2015,12
2015-12-17,Huangascar,18.9,6.52,11.93,0.0,55.86,19.53,2.56,0,2015,12
2015-12-18,Huangascar,17.09,6.88,10.46,4.68,63.47,16.6,1.97,0,2015,12
2015-12-19,Huangascar,16.72,6.51,10.38,9.33,69.66,14.4,2.3,0,2015,12
2015-12-20,Huangascar,16.17,6.45,10.33,2.93,69.86,15.92,2.11,0,2015,12
2015-12-21,Huangascar,16.3,6.04,10.3,13.48,69.15,15.15,1.77,0,2015,12
2015-12-22,Huangascar,14.84,4.85,9.09,4.19,67.57,13.74,2.45,0,2015,12
2015-12-23,Huangascar,16.63,5.29,9.94,5.05,64.88,17.89,2.54,0,2015,12
2015-12-24,Huangascar,16.97,5.15,10.17,1.92,57.95,16.22,2.41,0,2015,12
2015-12-25,Huangascar,19.08,6.5,11.45,0.74,61.23,16.62,2.22,0,2015,12
2015-12-26,Huangascar,18.18,7.3,11.28,3.84,67.48,14.57,2.15,0,2015,12
2015-12-27,Huangascar,19.46,5.89,11.3,1.55,66.73,17.28,2.73,0,2015,12
2015-12-28,Huangascar,17.52,5.75,10.6,0.16,66.33,17.28,2.8,0,2015,12
2015-12-29,Huangascar,19.75,5.4,11.66,0.0,57.07,21.67,2.49,0,2015,12
2015-12-30,Huangascar,20.24,5.24,11.84,0.0,51.82,25.3,2.79,0,2015,12
2015-12-31,Huangascar,19.76,6.2,11.65,0.0,51.58,24.85,2.67,0,2015,12
2016-01-01,Huangascar,18.56,4.34,10.83,0.27,39.17,24.59,2.35,0,2016,1
2016-01-02,Huangascar,19.81,2.52,10.89,0.01,46.09,27.25,2.55,0,2016,1
2016-01-03,Huangascar,17.5,3.87,10.55,0.04,53.73,27.31,2.12,0,2016,1
2016-01-04,Huangascar,18.97,5.72,11.13,0.0,63.76,24.18,1.92,0,2016,1
2016-01-05,Huangascar,19.02,6.19,10.61,0.0,67.15,21.93,2.03,0,2016,1
2016-01-06,Huangascar,18.86,6.29,11.08,0.61,60.92,18.97,2.21,0,2016,1
2016-01-07,Huangascar,18.21,4.78,10.42,0.11,58.67,22.72,3.03,0,2016,1
2016-01-08,Huangascar,19.13,3.49,10.7,0.0,57.23,28.1,2.81,0,2016,1
2016-01-09,Huangascar,19.05,4.09,10.59,0.0,61.42,27.51,2.8,0,2016,1
2016-01-10,Huangascar,19.02,5.54,11.1,0.0,57.01,27.76,2.36,0,2016,1
2016-01-11,Huangascar,16.8,5.73,9.66,0.56,69.41,21.31,2.36,0,2016,1
2016-01-12,Huangascar,17.9,4.06,10.08,0.08,62.42,24.31,2.54,0,2016,1
2016-01-13,Huangascar,19.46,4.04,10.49,0.0,52.79,30.62,2.9,0,2016,1
2016-01-14,Huangascar,19.76,3.43,10.66,0.0,36.8,30.72,2.6,0,2016,1
2016-01-15,Huangascar,19.96,4.64,11.26,1.61,56.14,26.38,2.44,0,2016,1
2016-01-16,Huangascar,20.16,4.57,11.61,0.29,54.94,28.43,2.77,0,2016,1
2016-01-17,Huangascar,18.15,6.45,11.2,0.0,60.73,17.18,2.4,0,2016,1
2016-01-18,Huangascar,18.46,6.63,10.88,0.54,63.38,20.51,2.17,0,2016,1
2016-01-19,Huangascar,18.35,6.47,11.02,3.1,63.45,16.78,2.56,0,2016,1
2016-01-20,Huangascar,19.4,7.15,11.79,2.01,65.51,18.76,2.39,0,2016,1
2016-01-21,Huangascar,19.39,6.64,11.82,0.37,64.07,19.95,1.99,0,2016,1
2016-01-22,Huangascar,20.24,6.22,12.08,0.0,60.55,24.7,2.15,0,2016,1
2016-01-23,Huangascar,21.41,4.24,12.43,0.0,56.58,28.48,2.39,0,2016,1
2016-01-24,Huangascar,19.82,7.47,12.11,0.0,65.12,20.41,2.43,0,2016,1
2016-01-25,Huangascar,19.29,7.06,11.29,2.11,65.18,22.55,2.23,0,2016,1
2016-01-26,Huangascar,19.21,6.43,11.45,0.52,67.29,15.51,2.32,0,2016,1
2016-01-27,Huangascar,19.66,7.14,11.49,2.87,67.27,22.1,2.58,0,2016,1
2016-01-28,Huangascar,19.05,5.42,10.38,1.2,70.57,18.73,2.54,0,2016,1
2016-01-29,Huangascar,16.24,6.28,9.64,0.25,72.38,16.99,2.59,0,2016,1
2016-01-30,Huangascar,16.47,5.13,9.76,4.2,69.62,21.72,2.62,0,2016,1
2016-01-31,Huangascar,17.16,5.02,9.66,0.81,77.38,21.04,2.21,0,2016,1
2016-02-01,Huangascar,16.52,6.29,9.59,1.06,74.12,13.05,1.5,0,2016,2
2016-02-02,Huangascar,16.61,6.29,10.24,7.77,75.33,15.83,2.32,0,2016,2
2016-02-03,Huangascar,13.45,5.68,8.65,9.03,79.06,13.55,2.2,0,2016,2
2016-02-04,Huangascar,17.11,4.8,9.84,1.13,70.9,19.53,2.87,0,2016,2
2016-02-05,Huangascar,18.74,4.95,10.62,0.17,64.97,24.14,2.36,0,2016,2
2016-02-06,Huangascar,18.28,6.03,10.56,0.03,68.74,19.56,2.18,0,2016,2
2016-02-07,Huangascar,18.38,6.6,10.96,1.39,70.78,16.14,2.15,0,2016,2
2016-02-08,Huangascar,18.66,7.68,12.04,0.55,69.41,16.42,1.73,0,2016,2
2016-02-09,Huangascar,18.98,7.64,11.45,0.2,72.64,15.31,2.0,0,2016,2
2016-02-10,Huangascar,17.41,6.53,11.04,0.01,70.53,15.8,1.78,0,2016,2
2016-02-11,Huangascar,16.45,6.96,11.08,0.56,64.66,16.36,1.96,0,2016,2
2016-02-12,Huangascar,17.49,7.62,11.22,5.92,71.9,14.92,1.57,0,2016,2
2016-02-13,Huangascar,19.56,6.9,11.92,0.26,67.69,19.0,1.83,0,2016,2
2016-02-14,Huangascar,21.73,5.74,12.61,0.0,61.76,22.26,1.82,0,2016,2
2016-02-15,Huangascar,21.4,6.52,12.83,0.0,60.57,19.71,2.09,0,2016,2
2016-02-16,Huangascar,20.1,7.11,12.14,1.28,64.72,22.62,2.03,0,2016,2
2016-02-17,Huangascar,17.16,8.2,11.5,0.19,70.01,14.76,1.8,0,2016,2
2016-02-18,Huangascar,17.4,7.27,11.6,3.01,71.54,18.16,1.38,0,2016,2
2016-02-19,Huangascar,19.62,7.75,12.57,0.31,71.67,19.17,1.48,0,2016,2
2016-02-20,Huangascar,17.3,6.98,11.16,7.33,75.1,17.11,1.7,0,2016,2
2016-02-21,Huangascar,16.01,6.43,9.8,5.1,79.95,18.32,1.99,0,2016,2
2016-02-22,Huangascar,17.48,5.86,10.62,0.36,73.2,16.78,2.04,0,2016,2
2016-02-23,Huangascar,18.89,7.07,11.24,0.09,73.61,16.07,1.65,0,2016,2
2016-02-24,Huangascar,16.79,6.75,10.06,9.62,77.84,16.84,2.02,0,2016,2
2016-02-25,Huangascar,17.19,7.24,10.28,4.2,78.72,14.8,1.84,0,2016,2
2016-02-26,Huangascar,16.99,6.82,10.71,1.65,77.2,17.44,2.96,0,2016,2
2016-02-27,Huangascar,18.89,5.46,11.13,0.29,69.66,19.38,2.58,0,2016,2
2016-02-28,Huangascar,15.45,6.45,9.92,6.62,76.75,18.64,1.7,0,2016,2
2016-02-29,Huangascar,16.22,5.21,9.55,6.2,77.49,20.61,1.71,0,2016,2
2016-03-01,Huangascar,18.29,5.8,11.25,0.55,72.64,14.33,1.62,0,2016,3
2016-03-02,Huangascar,18.58,8.09,12.03,0.0,71.41,18.3,1.51,0,2016,3
2016-03-03,Huangascar,20.17,6.26,11.78,0.0,69.22,21.15,1.9,0,2016,3
2016-03-04,Huangascar,18.65,6.88,11.54,0.0,70.65,22.86,1.57,0,2016,3
2016-03-05,Huangascar,17.43,6.98,10.6,0.01,72.5,17.94,1.72,0,2016,3
2016-03-06,Huangascar,18.33,6.59,10.72,0.01,73.55,19.37,2.39,0,2016,3
2016-03-07,Huangascar,15.41,5.75,8.86,1.0,77.69,9.75,1.85,0,2016,3
2016-03-08,Huangascar,17.06,5.89,9.85,3.67,75.9,15.93,1.71,0,2016,3
2016-03-09,Huangascar,17.41,6.23,9.85,0.63,75.89,15.71,2.04,0,2016,3
2016-03-10,Huangascar,16.11,6.21,9.85,0.0,73.22,15.63,2.45,0,2016,3
2016-03-11,Huangascar,15.24,6.29,9.82,0.0,72.48,17.67,2.09,0,2016,3
2016-03-12,Huangascar,17.29,6.78,10.29,2.44,77.39,14.33,1.56,0,2016,3
2016-03-13,Huangascar,16.96,6.67,10.48,0.83,75.16,15.19,1.76,0,2016,3
2016-03-14,Huangascar,18.7,6.87,11.42,0.15,71.85,19.49,1.81,0,2016,3
2016-03-15,Huangascar,19.93,6.64,12.04,0.0,65.94,23.74,1.34,0,2016,3
2016-03-16,Huangascar,20.4,4.31,11.42,0.0,64.22,19.88,2.06,0,2016,3
2016-03-17,Huangascar,20.36,7.09,12.14,0.0,64.43,25.0,2.38,0,2016,3
2016-03-18,Huangascar,20.54,5.52,12.13,0.0,63.49,21.67,2.2,0,2016,3
2016-03-19,Huangascar,19.25,7.48,11.98,0.0,67.7,18.37,1.81,0,2016,3
2016-03-20,Huangascar,20.15,6.56,11.93,0.0,64.98,16.38,1.54,0,2016,3
2016-03-21,Huangascar,18.95,7.46,11.85,0.0,69.53,16.99,1.42,0,2016,3
2016-03-22,Huangascar,20.04,7.46,12.42,0.0,69.71,20.91,1.43,0,2016,3
2016-03-23,Huangascar,20.41,5.94,11.98,1.06,71.25,18.48,1.89,0,2016,3
2016-03-24,Huangascar,20.98,8.39,13.3,0.05,65.94,24.29,2.08,0,2016,3
2016-03-25,Huangascar,21.91,8.07,13.37,0.0,63.81,23.65,2.0,0,2016,3
2016-03-26,Huangascar,20.96,7.98,12.58,0.0,54.26,18.18,2.27,0,2016,3
2016-03-27,Huangascar,19.69,6.82,11.63,0.7,69.45,18.79,2.04,0,2016,3
2016-03-28,Huangascar,20.3,6.5,11.5,0.04,68.09,20.09,2.51,0,2016,3
2016-03-29,Huangascar,19.21,6.4,11.68,0.0,65.35,23.03,1.98,0,2016,3
2016-03-30,Huangascar,19.39,6.26,11.43,0.77,65.93,21.03,1.55,0,2016,3
2016-03-31,Huangascar,19.87,6.26,11.62,0.01,64.93,18.01,1.97,0,2016,3
2016-04-01,Huangascar,19.26,7.43,11.61,0.0,67.89,20.56,1.45,0,2016,4
2016-04-02,Huangascar,19.66,7.28,11.71,0.0,67.89,20.29,1.63,0,2016,4
2016-04-03,Huangascar,18.55,7.14,11.34,0.0,70.18,14.9,1.14,0,2016,4
2016-04-04,Huangascar,18.09,7.55,11.42,0.0,69.88,16.45,1.39,0,2016,4
2016-04-05,Huangascar,19.73,7.19,11.71,0.0,66.44,17.68,1.9,0,2016,4
2016-04-06,Huangascar,18.75,7.32,11.59,0.0,66.2,18.39,1.79,0,2016,4
2016-04-07,Huangascar,19.98,8.3,12.31,0.07,63.27,20.87,1.92,0,2016,4
2016-04-08,Huangascar,19.6,6.99,11.87,0.83,63.77,21.21,2.01,0,2016,4
2016-04-09,Huangascar,20.0,6.49,11.37,0.38,65.47,19.38,2.36,0,2016,4
2016-04-10,Huangascar,18.17,5.76,10.65,1.39,66.43,16.87,2.26,0,2016,4
2016-04-11,Huangascar,18.0,5.49,10.23,2.69,61.4,22.19,2.42,0,2016,4
2016-04-12,Huangascar,18.22,3.97,9.7,0.16,57.95,21.36,1.97,0,2016,4
2016-04-13,Huangascar,19.37,4.76,10.88,0.04,64.61,24.44,2.12,0,2016,4
2016-04-14,Huangascar,19.51,6.16,11.53,0.0,63.26,21.75,1.84,0,2016,4
2016-04-15,Huangascar,18.29,6.73,10.87,0.0,64.81,15.74,1.65,0,2016,4
2016-04-16,Huangascar,16.32,6.15,9.92,0.0,68.66,13.18,1.75,0,2016,4
2016-04-17,Huangascar,17.55,6.22,10.88,0.01,64.19,14.97,1.88,0,2016,4
2016-04-18,Huangascar,19.32,7.0,11.35,2.76,65.78,15.61,1.95,0,2016,4
2016-04-19,Huangascar,17.93,6.24,10.51,4.16,66.08,14.43,2.02,0,2016,4
2016-04-20,Huangascar,18.74,5.69,10.55,0.79,62.44,17.44,2.2,0,2016,4
2016-04-21,Huangascar,17.9,6.82,11.04,0.32,60.02,18.9,1.96,0,2016,4
2016-04-22,Huangascar,18.47,6.19,10.63,0.05,61.97,18.24,2.28,0,2016,4
2016-04-23,Huangascar,19.29,3.69,10.25,0.0,57.44,22.96,2.49,0,2016,4
2016-04-24,Huangascar,18.87,2.12,9.63,0.0,48.31,25.34,2.33,0,2016,4
2016-04-25,Huangascar,18.36,5.17,10.13,0.0,63.72,25.96,1.9,0,2016,4
2016-04-26,Huangascar,19.31,5.87,11.06,0.0,57.57,25.72,1.88,0,2016,4
2016-04-27,Huangascar,19.12,6.37,11.3,0.0,62.26,24.47,1.64,0,2016,4
2016-04-28,Huangascar,18.77,6.74,11.13,0.0,59.4,24.52,2.19,0,2016,4
2016-04-29,Huangascar,20.64,4.87,11.57,0.0,54.67,22.61,1.44,0,2016,4
2016-04-30,Huangascar,19.55,4.52,11.21,0.0,55.83,23.26,1.65,0,2016,4
2016-05-01,Huangascar,18.57,6.14,10.99,0.0,62.9,22.17,1.92,0,2016,5
2016-05-02,Huangascar,18.46,6.4,10.89,0.0,62.29,21.65,1.83,0,2016,5
2016-05-03,Huangascar,18.39,4.32,10.03,0.0,60.16,25.27,1.57,0,2016,5
2016-05-04,Huangascar,17.62,4.6,9.84,0.0,60.21,24.01,2.12,0,2016,5
2016-05-05,Huangascar,18.83,4.21,9.92,0.0,60.31,23.2,1.95,0,2016,5
2016-05-06,Huangascar,18.2,5.97,10.49,0.0,50.94,22.58,1.67,0,2016,5
2016-05-07,Huangascar,18.72,5.63,10.78,0.0,52.67,21.55,2.01,0,2016,5
2016-05-08,Huangascar,17.76,4.91,10.08,0.0,49.29,21.68,2.12,0,2016,5
2016-05-09,Huangascar,18.01,3.37,9.35,0.0,55.92,22.56,2.01,0,2016,5
2016-05-10,Huangascar,18.6,1.89,9.5,0.0,57.98,22.6,1.78,1,2016,5
2016-05-11,Huangascar,18.25,3.38,9.84,0.0,52.62,21.7,2.01,0,2016,5
2016-05-12,Huangascar,18.83,5.6,11.01,0.0,57.25,19.98,1.68,0,2016,5
2016-05-13,Huangascar,19.12,5.64,10.91,0.0,59.64,18.88,1.9,0,2016,5
2016-05-14,Huangascar,18.77,5.58,10.83,0.0,60.55,20.18,1.78,0,2016,5
2016-05-15,Huangascar,19.28,5.24,11.1,0.0,55.61,20.17,2.37,0,2016,5
2016-05-16,Huangascar,19.76,5.88,11.53,0.0,57.57,19.03,2.11,0,2016,5
2016-05-17,Huangascar,18.83,5.18,11.1,0.0,55.24,18.9,2.39,0,2016,5
2016-05-18,Huangascar,19.05,5.88,10.9,0.0,46.88,23.07,2.2,0,2016,5
2016-05-19,Huangascar,18.21,4.46,10.17,0.0,51.58,22.14,1.9,0,2016,5
2016-05-20,Huangascar,18.46,4.64,10.21,0.0,57.62,20.36,1.89,0,2016,5
2016-05-21,Huangascar,18.57,5.19,10.47,0.0,57.16,19.26,2.22,0,2016,5
2016-05-22,Huangascar,17.17,5.45,10.02,3.73,63.92,14.56,2.1,0,2016,5
2016-05-23,Huangascar,17.35,5.37,9.78,0.47,66.99,12.55,1.64,0,2016,5
2016-05-24,Huangascar,17.82,5.34,10.09,0.0,60.53,15.38,2.47,0,2016,5
2016-05-25,Huangascar,18.88,5.2,10.28,0.0,48.77,18.22,2.34,0,2016,5
2016-05-26,Huangascar,17.86,3.36,9.06,0.0,34.71,23.22,2.49,0,2016,5
2016-05-27,Huangascar,18.1,3.54,9.64,0.0,55.49,22.7,2.29,0,2016,5
2016-05-28,Huangascar,18.69,5.13,10.38,0.0,55.02,20.7,2.15,0,2016,5
2016-05-29,Huangascar,17.5,6.14,10.32,0.0,53.77,22.92,1.84,0,2016,5
2016-05-30,Huangascar,17.63,0.79,9.03,0.0,42.9,22.89,1.9,1,2016,5
2016-05-31,Huangascar,17.55,2.37,8.99,0.0,34.63,22.69,2.01,0,2016,5
2016-06-01,Huangascar,17.93,2.88,9.17,0.0,39.45,22.15,1.82,0,2016,6
2016-06-02,Huangascar,17.82,3.35,9.51,0.0,42.59,21.99,1.87,0,2016,6
2016-06-03,Huangascar,17.47,4.84,9.96,0.0,52.0,21.89,1.63,0,2016,6
2016-06-04,Huangascar,17.54,6.19,10.2,0.0,53.49,21.35,1.68,0,2016,6
2016-06-05,Huangascar,16.9,3.57,9.17,0.0,46.41,18.63,1.84,0,2016,6
2016-06-06,Huangascar,17.8,4.68,9.72,0.0,32.29,17.3,1.97,0,2016,6
2016-06-07,Huangascar,18.17,2.77,9.72,0.0,45.22,14.44,2.18,0,2016,6
2016-06-08,Huangascar,18.02,4.99,10.42,0.0,54.77,16.29,2.0,0,2016,6
2016-06-09,Huangascar,14.77,6.13,9.41,0.0,60.09,13.19,1.14,0,2016,6
2016-06-10,Huangascar,17.98,4.62,9.93,0.0,56.21,17.47,1.37,0,2016,6
2016-06-11,Huangascar,18.5,2.47,9.49,0.0,58.41,17.67,1.99,0,2016,6
2016-06-12,Huangascar,17.91,5.3,10.13,0.0,60.1,18.88,1.83,0,2016,6
2016-06-13,Huangascar,18.21,2.01,9.21,0.0,53.91,21.07,1.36,0,2016,6
2016-06-14,Huangascar,18.2,0.57,8.39,0.0,49.43,22.45,1.62,1,2016,6
2016-06-15,Huangascar,18.35,-0.03,7.9,0.0,41.25,22.76,3.04,1,2016,6
2016-06-16,Huangascar,18.4,-0.11,7.93,0.0,36.35,22.95,2.8,1,2016,6
2016-06-17,Huangascar,18.03,0.46,8.25,0.0,48.47,22.63,2.28,1,2016,6
2016-06-18,Huangascar,17.81,0.61,8.23,0.0,52.68,22.05,2.14,1,2016,6
2016-06-19,Huangascar,17.5,2.73,8.88,0.0,57.69,20.09,2.24,0,2016,6
2016-06-20,Huangascar,16.84,3.01,8.53,0.0,54.98,20.4,2.24,0,2016,6
2016-06-21,Huangascar,16.99,3.13,8.72,0.0,51.72,20.97,2.17,0,2016,6
2016-06-22,Huangascar,16.84,4.33,9.43,0.0,60.93,21.74,2.12,0,2016,6
2016-06-23,Huangascar,18.08,4.34,9.83,0.0,55.52,22.23,1.95,0,2016,6
2016-06-24,Huangascar,16.78,2.82,8.61,0.0,43.22,19.78,2.37,0,2016,6
2016-06-25,Huangascar,16.87,2.46,8.32,0.0,35.74,20.99,1.9,0,2016,6
2016-06-26,Huangascar,17.73,2.85,9.12,0.0,52.25,21.3,2.05,0,2016,6
2016-06-27,Huangascar,16.14,4.73,8.92,0.27,61.6,9.82,2.15,0,2016,6
2016-06-28,Huangascar,16.76,3.56,8.86,0.02,57.84,15.58,2.36,0,2016,6
2016-06-29,Huangascar,17.68,2.73,9.08,0.0,54.85,20.58,2.15,0,2016,6
2016-06-30,Huangascar,18.13,1.9,8.93,0.0,50.17,22.26,2.14,1,2016,6
2016-07-01,Huangascar,18.07,1.12,8.73,0.0,50.73,20.95,2.33,1,2016,7
2016-07-02,Huangascar,17.01,2.74,8.92,0.0,51.82,19.66,1.97,0,2016,7
2016-07-03,Huangascar,16.57,2.53,8.71,0.0,55.86,22.12,1.87,0,2016,7
2016-07-04,Huangascar,16.22,2.06,8.44,0.0,53.82,20.57,2.15,0,2016,7
2016-07-05,Huangascar,16.65,3.37,8.99,0.0,49.4,20.77,2.31,0,2016,7
2016-07-06,Huangascar,15.54,5.29,9.15,0.0,49.79,13.55,1.62,0,2016,7
2016-07-07,Huangascar,13.24,5.01,8.09,1.4,60.53,9.82,1.64,0,2016,7
2016-07-08,Huangascar,17.48,3.63,9.3,0.05,57.62,19.14,2.11,0,2016,7
2016-07-09,Huangascar,16.36,4.52,9.24,1.29,59.22,19.48,1.95,0,2016,7
2016-07-10,Huangascar,16.95,3.24,8.86,0.09,57.49,21.27,1.79,0,2016,7
2016-07-11,Huangascar,17.69,2.03,9.02,0.0,51.96,22.17,1.85,0,2016,7
2016-07-12,Huangascar,18.55,0.95,8.89,0.0,49.39,22.05,2.17,1,2016,7
2016-07-13,Huangascar,17.72,1.33,8.98,0.0,51.31,21.93,1.88,1,2016,7
2016-07-14,Huangascar,17.48,3.31,9.68,0.0,53.62,18.74,2.26,0,2016,7
2016-07-15,Huangascar,17.36,3.66,9.76,0.0,53.12,21.59,2.29,0,2016,7
2016-07-16,Huangascar,18.57,3.24,10.2,0.0,54.46,21.3,1.78,0,2016,7
2016-07-17,Huangascar,17.29,4.8,9.92,0.0,54.96,21.0,1.95,0,2016,7
2016-07-18,Huangascar,18.37,3.79,10.34,0.0,53.36,22.05,2.09,0,2016,7
2016-07-19,Huangascar,18.07,4.9,10.12,0.0,50.45,23.25,1.89,0,2016,7
2016-07-20,Huangascar,18.11,0.67,8.42,0.0,42.68,23.23,2.3,1,2016,7
2016-07-21,Huangascar,18.76,-0.56,8.0,0.0,35.31,23.52,2.18,1,2016,7
2016-07-22,Huangascar,18.23,-0.1,8.0,0.0,40.14,22.97,2.42,1,2016,7
2016-07-23,Huangascar,18.77,0.12,8.47,0.0,45.96,22.92,1.86,1,2016,7
2016-07-24,Huangascar,17.74,1.1,8.37,0.0,50.01,23.39,2.36,1,2016,7
2016-07-25,Huangascar,19.43,4.25,10.42,0.0,50.04,22.62,2.8,0,2016,7
2016-07-26,Huangascar,19.58,4.35,10.44,0.0,54.43,22.04,2.34,0,2016,7
2016-07-27,Huangascar,19.04,3.43,9.86,0.0,50.84,23.12,2.72,0,2016,7
2016-07-28,Huangascar,19.07,3.13,9.71,0.0,50.61,23.02,2.38,0,2016,7
2016-07-29,Huangascar,18.33,1.63,8.97,0.0,49.78,22.13,2.49,1,2016,7
2016-07-30,Huangascar,18.33,-0.12,8.59,0.0,45.69,23.37,2.36,1,2016,7
